jobId,skill,skill_normalized,extraction_method
250925022835,Front Office Operations,Front Office Operations,tagsAndSkills
250925022835,Front,Front,tagsAndSkills
250925018529,QA Automation,QA Automation,tagsAndSkills
250925018529,Automation Testing,Automation Testing,tagsAndSkills
250925018529,Selenium,Selenium,tagsAndSkills
250925018529,Quality assurance,Quality assurance,tagsAndSkills
250925018529,Architecture,Architecture,tagsAndSkills
250925018529,Automation,Automation,tagsAndSkills
250925018529,Software testing,Software testing,tagsAndSkills
250925017459,SSO,SSO,tagsAndSkills
250925017459,Entra ID,Entra ID,tagsAndSkills
250925017459,Azure AD,Azure AD,tagsAndSkills
250925017459,OIDC,OIDC,tagsAndSkills
250925017459,Id,Id,tagsAndSkills
250925017459,Azure Active Directory,Azure Active Directory,tagsAndSkills
250925017459,Advertising,Advertising,tagsAndSkills
250925017459,Microsoft Azure,Microsoft Azure,tagsAndSkills
250925016179,HNI,HNI,tagsAndSkills
250925016179,Agency,Agency,tagsAndSkills
250925016179,Team Handling,Team Handling,tagsAndSkills
250925016179,HNI Sales,HNI Sales,tagsAndSkills
250925016179,Agency Channel,Agency Channel,tagsAndSkills
250925016179,Sales,Sales,tagsAndSkills
250925016179,Agency management,Agency management,tagsAndSkills
250925016179,Channel,Channel,tagsAndSkills
250925014602,Welding,Welding,tagsAndSkills
250925014602,Drawing Readig,Drawing Readig,tagsAndSkills
250925014602,Conveyor,Conveyor,tagsAndSkills
250925014602,storage silo/Bunkers,storage silo/Bunkers,tagsAndSkills
250925014602,Transition Pieces,Transition Pieces,tagsAndSkills
250925014602,vibro feeder,Vibro Feeder,tagsAndSkills
250925014602,Straight Ducts,Straight Ducts,tagsAndSkills
250925014602,screw feeder,Screw Feeder,tagsAndSkills
250925012710,Azure AD,Azure AD,tagsAndSkills
250925012710,Keycloak,Keycloak,tagsAndSkills
250925012710,Microsoft Entra,Microsoft Entra,tagsAndSkills
250925012710,Microsoft Azure,Microsoft Azure,tagsAndSkills
250925012710,Azure Active Directory,Azure Active Directory,tagsAndSkills
250925012710,Architecture,Architecture,tagsAndSkills
250925012710,Senior,Senior,tagsAndSkills
250925012710,Advertising,Advertising,tagsAndSkills
250925010876,continuous integration,Continuous Integration,tagsAndSkills
250925010876,cd,Cd,tagsAndSkills
250925010876,rest,Rest,tagsAndSkills
250925010876,python,Python,tagsAndSkills
250925010876,github,Github,tagsAndSkills
250925010876,software testing,Software Testing,tagsAndSkills
250925010876,automation testing,Automation Testing,tagsAndSkills
250925010876,ci/cd,Ci/Cd,tagsAndSkills
250925010377,execution,Execution,tagsAndSkills
250925010377,project management,Project Management,tagsAndSkills
250925010377,resource,Resource,tagsAndSkills
250925010377,project scheduling,Project Scheduling,tagsAndSkills
250925010377,project leadership,Project Leadership,tagsAndSkills
250925010377,costing,Costing,tagsAndSkills
250925010377,scope management,Scope Management,tagsAndSkills
250925010377,schedule,Schedule,tagsAndSkills
250925008334,Life Insurance,Life Insurance,tagsAndSkills
250925008334,Bancassurance,Bancassurance,tagsAndSkills
250925008334,Sales Life Insurance,Sales Life Insurance,tagsAndSkills
250925008334,Banca Sales,Banca Sales,tagsAndSkills
250925008334,Direct Channel,Direct Channel,tagsAndSkills
250925008334,Direct,Direct,tagsAndSkills
250925008334,Channel,Channel,tagsAndSkills
250925008334,Sales management,Sales management,tagsAndSkills
250925003192,Lap Sales,Lap Sales,tagsAndSkills
250925003192,Msme Loan,Msme Loan,tagsAndSkills
250925003192,Housing Finance,Housing Finance,tagsAndSkills
250925003192,Loan Against Property,Loan Against Property,tagsAndSkills
250925003192,Sales,Sales,tagsAndSkills
250925003192,Sales Manager - MSME,Sales Manager - MSME,tagsAndSkills
250925003192,Msme Finance,Msme Finance,tagsAndSkills
250925003192,Lap,Lap,tagsAndSkills
250925000947,Driver Training,Driver Training,tagsAndSkills
250925000947,English,English,tagsAndSkills
250925000947,Driving,Driving,tagsAndSkills
250925000947,Marathi,Marathi,tagsAndSkills
250925000947,Hindi,Hindi,tagsAndSkills
250925000947,Training,Training,tagsAndSkills
250925000947,Drives,Drives,tagsAndSkills
240925506228,Direct sales,Direct sales,tagsAndSkills
240925506228,Training,Training,tagsAndSkills
240925506228,Market analysis,Market analysis,tagsAndSkills
240925506228,indirect sales,Indirect Sales,tagsAndSkills
240925506228,sales enablement,Sales Enablement,tagsAndSkills
240925506228,Channel sales,Channel sales,tagsAndSkills
240925506228,Valves,Valves,tagsAndSkills
240925506228,Digital marketing,Digital marketing,tagsAndSkills
240925503765,Industry research,Industry research,tagsAndSkills
240925503765,Market analysis,Market analysis,tagsAndSkills
240925503765,Financial statements,Financial statements,tagsAndSkills
240925503765,Excel,Excel,tagsAndSkills
240925503765,Finance,Finance,tagsAndSkills
240925503765,Cash flow,Cash flow,tagsAndSkills
240925503765,Credit risk,Credit risk,tagsAndSkills
240925503765,Portfolio management,Portfolio management,tagsAndSkills
240925502901,Sales,Sales,tagsAndSkills
240925502901,Revenue generation,Revenue generation,tagsAndSkills
240925502901,Portfolio management,Portfolio management,tagsAndSkills
240925502901,Management,Management,tagsAndSkills
240925502901,Revenue,Revenue,tagsAndSkills
240925502901,Generation,Generation,tagsAndSkills
240925502901,Acquisition,Acquisition,tagsAndSkills
240925502901,Portfolio,Portfolio,tagsAndSkills
240925502786,Direct sales,Direct sales,tagsAndSkills
240925502786,Training,Training,tagsAndSkills
240925502786,Focus,Focus,tagsAndSkills
240925502786,Legal,Legal,tagsAndSkills
240925502786,Housing finance,Housing finance,tagsAndSkills
240925502786,Credit cards,Credit cards,tagsAndSkills
240925502786,UPS,UPS,tagsAndSkills
240925502786,Management,Management,tagsAndSkills
240925502564,Order management,Order management,tagsAndSkills
240925502564,Supply chain,Supply chain,tagsAndSkills
240925502564,Performance tuning,Performance tuning,tagsAndSkills
240925502564,Data migration,Data migration,tagsAndSkills
240925502564,query optimization,Query Optimization,tagsAndSkills
240925502564,Business transformation,Business transformation,tagsAndSkills
240925502564,Agile,Agile,tagsAndSkills
240925502564,Workflow,Workflow,tagsAndSkills
240925502564,SQL,SQL,text_enrichment
240925502555,Business administration,Business administration,tagsAndSkills
240925502555,Computer science,Computer science,tagsAndSkills
240925502555,Interpersonal skills,Interpersonal skills,tagsAndSkills
240925502555,Agile,Agile,tagsAndSkills
240925502555,Manager Technology,Manager Technology,tagsAndSkills
240925502555,Scrum,Scrum,tagsAndSkills
240925502555,Risk management,Risk management,tagsAndSkills
240925502555,Project delivery,Project delivery,tagsAndSkills
240925501871,Focus,Focus,tagsAndSkills
240925501871,Legal,Legal,tagsAndSkills
240925501871,Customer experience,Customer experience,tagsAndSkills
240925501871,ITIL,ITIL,tagsAndSkills
240925501871,Cost,Cost,tagsAndSkills
240925501871,System Administrator,System Administrator,tagsAndSkills
240925501871,Recruitment,Recruitment,tagsAndSkills
240925501871,Servicenow,Servicenow,tagsAndSkills
240925501869,Focus,Focus,tagsAndSkills
240925501869,Legal,Legal,tagsAndSkills
240925501869,Customer experience,Customer experience,tagsAndSkills
240925501869,ITIL,ITIL,tagsAndSkills
240925501869,Cost,Cost,tagsAndSkills
240925501869,System Administrator,System Administrator,tagsAndSkills
240925501869,Recruitment,Recruitment,tagsAndSkills
240925501869,Software,Software,tagsAndSkills
240925501867,Computer science,Computer science,tagsAndSkills
240925501867,Process automation,Process automation,tagsAndSkills
240925501867,Javascript,Javascript,tagsAndSkills
240925501867,Agile methodology,Agile methodology,tagsAndSkills
240925501867,Oracle,Oracle,tagsAndSkills
240925501867,User acceptance testing,User acceptance testing,tagsAndSkills
240925501867,Lead management,Lead management,tagsAndSkills
240925501867,Salesforce,Salesforce,tagsAndSkills
240925501810,Interpersonal skills,Interpersonal skills,tagsAndSkills
240925501810,SAP,SAP,tagsAndSkills
240925501810,Business transformation,Business transformation,tagsAndSkills
240925501810,Revenue recognition,Revenue recognition,tagsAndSkills
240925501810,Agile,Agile,tagsAndSkills
240925501810,Manager Technology,Manager Technology,tagsAndSkills
240925501810,WBS,WBS,tagsAndSkills
240925501810,Finance control,Finance control,tagsAndSkills
240925501000,c++,C++,tagsAndSkills
240925501000,uds,Uds,tagsAndSkills
240925501000,canoe,Canoe,tagsAndSkills
240925501000,simulation,Simulation,tagsAndSkills
240925501000,unit testing,Unit Testing,tagsAndSkills
240925501000,j1939,J1939,tagsAndSkills
240925501000,embedded systems,Embedded Systems,tagsAndSkills
240925501000,debugging,Debugging,tagsAndSkills
240925030237,Minitab,Minitab,tagsAndSkills
240925030237,Solidworks Design,Solidworks Design,tagsAndSkills
240925030237,AutoCAD,AutoCAD,tagsAndSkills
240925030237,Ansys,Ansys,tagsAndSkills
240925030237,Solid works,Solid works,tagsAndSkills
240925030237,Development,Development,tagsAndSkills
240925030237,Product development,Product development,tagsAndSkills
240925030237,Design,Design,tagsAndSkills
240925029897,Negotiation,Negotiation,tagsAndSkills
240925029897,Convincing Power,Convincing Power,tagsAndSkills
240925029897,Communication Skills,Communication Skills,tagsAndSkills
240925029897,Sales,Sales,tagsAndSkills
240925029897,B2C,B2C,tagsAndSkills
240925029897,Target Achievement,Target Achievement,tagsAndSkills
240925029897,Sales Activities,Sales Activities,tagsAndSkills
240925029897,Pressure Handling,Pressure Handling,tagsAndSkills
240925027677,Team Lead quality,Team Lead quality,tagsAndSkills
240925027677,Green belt,Green belt,tagsAndSkills
240925027677,Dmaic,Dmaic,tagsAndSkills
240925027677,process excellence,Process Excellence,tagsAndSkills
240925027677,Continuous Improvement,Continuous Improvement,tagsAndSkills
240925027677,Pareto Analysis,Pareto Analysis,tagsAndSkills
240925027677,Process Improvement,Process Improvement,tagsAndSkills
240925027677,7Qc,7Qc,tagsAndSkills
240925024980,PCB architecture,PCB architecture,tagsAndSkills
240925024980,hardware verification,Hardware Verification,tagsAndSkills
240925024980,Schematic Capture,Schematic Capture,tagsAndSkills
240925024980,Altium,Altium,tagsAndSkills
240925024980,Verification,Verification,tagsAndSkills
240925024980,PCB,PCB,tagsAndSkills
240925024980,Hardware testing,Hardware testing,tagsAndSkills
240925024980,Schematic,Schematic,tagsAndSkills
240925015885,Working Capital Limits,Working Capital Limits,tagsAndSkills
240925015885,Wholesale Banking,Wholesale Banking,tagsAndSkills
240925015885,CAD,CAD,tagsAndSkills
240925015885,Credit Administration,Credit Administration,tagsAndSkills
240925015885,Credit Documentation,Credit Documentation,tagsAndSkills
240925015885,Documentation,Documentation,tagsAndSkills
240925015885,Operations,Operations,tagsAndSkills
240925015885,Working capital,Working capital,tagsAndSkills
240925009114,Api Automation,Api Automation,tagsAndSkills
240925009114,Typescript,Typescript,tagsAndSkills
240925009114,API Testing,API Testing,tagsAndSkills
240925009114,Automation Testing,Automation Testing,tagsAndSkills
240925009114,Cypress Automation,Cypress Automation,tagsAndSkills
240925009114,Cypress,Cypress,tagsAndSkills
240925009114,SDET,SDET,tagsAndSkills
240925009114,API,API,tagsAndSkills
240825004736,Front Line Sales,Front Line Sales,tagsAndSkills
240825004736,Engineering Services,Engineering Services,tagsAndSkills
240825004736,Account Development,Account Development,tagsAndSkills
240825004736,Engineering Design Services,Engineering Design Services,tagsAndSkills
240825004736,New Client Acquisition,New Client Acquisition,tagsAndSkills
240825004736,Global Sales,Global Sales,tagsAndSkills
240825004736,Key Account Management,Key Account Management,tagsAndSkills
240825004736,Automotive,Automotive,tagsAndSkills
230925935990,web application,Web Application,tagsAndSkills
230925935990,microservices,Microservices,tagsAndSkills
230925935990,pcf,Pcf,tagsAndSkills
230925935990,java,Java,tagsAndSkills
230925935990,web technologies,Web Technologies,tagsAndSkills
230925935990,css,Css,tagsAndSkills
230925935990,oracle,Oracle,tagsAndSkills
230925935990,technical leadership,Technical Leadership,tagsAndSkills
230925935982,sql,SQL,tagsAndSkills
230925935982,test planning,Test Planning,tagsAndSkills
230925935982,defect management,Defect Management,tagsAndSkills
230925935982,debugging,Debugging,tagsAndSkills
230925935982,unix,Unix,tagsAndSkills
230925935982,bdd,Bdd,tagsAndSkills
230925935982,confluence,Confluence,tagsAndSkills
230925935982,appium,Appium,tagsAndSkills
230925935967,software testing,Software Testing,tagsAndSkills
230925935967,agile testing,Agile Testing,tagsAndSkills
230925935967,test cases,Test Cases,tagsAndSkills
230925935967,devops,Devops,tagsAndSkills
230925935967,agile,Agile,tagsAndSkills
230925935967,software development,Software Development,tagsAndSkills
230925935967,performance testing,Performance Testing,tagsAndSkills
230925935967,web application,Web Application,tagsAndSkills
230925935966,performance testing,Performance Testing,tagsAndSkills
230925935966,unit testing,Unit Testing,tagsAndSkills
230925935966,system testing,System Testing,tagsAndSkills
230925935966,integration testing,Integration Testing,tagsAndSkills
230925935966,software engineering,Software Engineering,tagsAndSkills
230925935966,rest,Rest,tagsAndSkills
230925935966,css,Css,tagsAndSkills
230925935966,information technology,Information Technology,tagsAndSkills
230925935958,essbase,Essbase,tagsAndSkills
230925935958,process improvement,Process Improvement,tagsAndSkills
230925935958,database management,Database Management,tagsAndSkills
230925935958,hyperion planning,Hyperion Planning,tagsAndSkills
230925935958,financial planning,Financial Planning,tagsAndSkills
230925935958,software testing,Software Testing,tagsAndSkills
230925935958,hyperion essbase,Hyperion Essbase,tagsAndSkills
230925935958,cognos tm1,Cognos Tm1,tagsAndSkills
230925935950,software testing,Software Testing,tagsAndSkills
230925935950,agile testing,Agile Testing,tagsAndSkills
230925935950,web technologies,Web Technologies,tagsAndSkills
230925935950,ui automation,Ui Automation,tagsAndSkills
230925935950,agile,Agile,tagsAndSkills
230925935950,continuous integration,Continuous Integration,tagsAndSkills
230925935950,web application,Web Application,tagsAndSkills
230925935950,performance testing,Performance Testing,tagsAndSkills
230925935944,ux,Ux,tagsAndSkills
230925935944,sql,SQL,tagsAndSkills
230925935944,alteryx,Alteryx,tagsAndSkills
230925935944,tableau,Tableau,tagsAndSkills
230925935944,etl,Etl,tagsAndSkills
230925935944,snowflake,Snowflake,tagsAndSkills
230925935944,advance sql,Advance Sql,tagsAndSkills
230925935944,data analysis,Data Analysis,tagsAndSkills
230925931595,microstrategy admin,Microstrategy Admin,tagsAndSkills
230925931595,accounting,Accounting,tagsAndSkills
230925931595,zuora,Zuora,tagsAndSkills
230925931595,oracle erp,Oracle Erp,tagsAndSkills
230925931595,revenue accounting,Revenue Accounting,tagsAndSkills
230925931595,ledger,Ledger,tagsAndSkills
230925931595,erp,Erp,tagsAndSkills
230925931595,us gaap,Us Gaap,tagsAndSkills
230925931587,oracle,Oracle,tagsAndSkills
230925931587,invoice processing,Invoice Processing,tagsAndSkills
230925931587,emea,Emea,tagsAndSkills
230925931587,r12,R12,tagsAndSkills
230925931587,rewards,Rewards,tagsAndSkills
230925931587,orientation,Orientation,tagsAndSkills
230925931587,usfda,Usfda,tagsAndSkills
230925931587,hiring,Hiring,tagsAndSkills
230925931320,induction motors,Induction Motors,tagsAndSkills
230925931320,motors,Motors,tagsAndSkills
230925931320,sales,Sales,tagsAndSkills
230925931320,marketing,Marketing,tagsAndSkills
230925931320,market share,Market Share,tagsAndSkills
230925931320,customer service,Customer Service,tagsAndSkills
230925931320,low voltage,Low Voltage,tagsAndSkills
230925931320,sales process,Sales Process,tagsAndSkills
230925931258,customer relationship,Customer Relationship,tagsAndSkills
230925931258,plc,Plc,tagsAndSkills
230925931258,customer service,Customer Service,tagsAndSkills
230925931258,robotics,Robotics,tagsAndSkills
230925931258,sales,Sales,tagsAndSkills
230925931258,market penetration,Market Penetration,tagsAndSkills
230925931258,sas,Sas,tagsAndSkills
230925931258,equipment,Equipment,tagsAndSkills
230925913101,continuous integration,Continuous Integration,tagsAndSkills
230925913101,confluence,Confluence,tagsAndSkills
230925913101,ci/cd,Ci/Cd,tagsAndSkills
230925913101,scrum,Scrum,tagsAndSkills
230925913101,jira,Jira,tagsAndSkills
230925913101,international ticketing,International Ticketing,tagsAndSkills
230925913101,docker,Docker,tagsAndSkills
230925913101,ansible,Ansible,tagsAndSkills
230925913099,cmdb,Cmdb,tagsAndSkills
230925913099,remedy itsm,Remedy Itsm,tagsAndSkills
230925913099,bmc remedy,Bmc Remedy,tagsAndSkills
230925913099,itsm,Itsm,tagsAndSkills
230925913099,troubleshooting,Troubleshooting,tagsAndSkills
230925913099,oracle,Oracle,tagsAndSkills
230925913099,pay,Pay,tagsAndSkills
230925913099,remedy,Remedy,tagsAndSkills
230925502842,Sales,Sales,tagsAndSkills
230925502842,Compliance,Compliance,tagsAndSkills
230925502842,Banking,Banking,tagsAndSkills
230925502842,Management,Management,tagsAndSkills
230925502842,Auditing,Auditing,tagsAndSkills
230925502842,Relationship,Relationship,tagsAndSkills
230925502718,Customer service orientation,Customer service orientation,tagsAndSkills
230925502718,Branch banking,Branch banking,tagsAndSkills
230925502718,Customer satisfaction,Customer satisfaction,tagsAndSkills
230925502718,Banking,Banking,tagsAndSkills
230925502718,Export finance,Export finance,tagsAndSkills
230925502718,Customer complaints,Customer complaints,tagsAndSkills
230925502718,Sales initiatives,Sales initiatives,tagsAndSkills
230925502718,Customer service,Customer service,tagsAndSkills
230925502607,Retail,Retail,tagsAndSkills
230925502607,Sales,Sales,tagsAndSkills
230925502607,Financial Instruments,Financial Instruments,tagsAndSkills
230925502607,Banking,Banking,tagsAndSkills
230925502607,Regulatory compliance,Regulatory compliance,tagsAndSkills
230925502607,Customer service,Customer service,tagsAndSkills
230925502607,Management,Management,tagsAndSkills
230925502607,Business banking,Business banking,tagsAndSkills
230925502445,Relationship management,Relationship management,tagsAndSkills
230925502445,Client handling,Client handling,tagsAndSkills
230925502445,Trade,Trade,tagsAndSkills
230925502445,Ticketing,Ticketing,tagsAndSkills
230925502445,Construction equipment,Construction equipment,tagsAndSkills
230925502445,Banking,Banking,tagsAndSkills
230925502445,EPC,EPC,tagsAndSkills
230925502445,Foreign currency,Foreign currency,tagsAndSkills
230925501114,Computer science,Computer science,tagsAndSkills
230925501114,Business services,Business services,tagsAndSkills
230925501114,C++,C++,tagsAndSkills
230925501114,ERP,ERP,tagsAndSkills
230925501114,Analytical,Analytical,tagsAndSkills
230925501114,Programming,Programming,tagsAndSkills
230925501114,JD Edwards,JD Edwards,tagsAndSkills
230925501114,Business management,Business management,tagsAndSkills
230925500651,Training,Training,tagsAndSkills
230925500651,Change management,Change management,tagsAndSkills
230925500651,Business transformation,Business transformation,tagsAndSkills
230925500651,Corporate,Corporate,tagsAndSkills
230925500651,Agile,Agile,tagsAndSkills
230925500651,Manager Technology,Manager Technology,tagsAndSkills
230925500651,Mentor,Mentor,tagsAndSkills
230925500651,Auditing,Auditing,tagsAndSkills
230925500418,Performance tuning,Performance tuning,tagsAndSkills
230925500418,MS SQL,MS SQL,tagsAndSkills
230925500418,Data modeling,Data modeling,tagsAndSkills
230925500418,Focus,Focus,tagsAndSkills
230925500418,Agile,Agile,tagsAndSkills
230925500418,Business intelligence,Business intelligence,tagsAndSkills
230925500418,microsoft,Microsoft,tagsAndSkills
230925500418,Open source,Open source,tagsAndSkills
230925500418,SQL,SQL,text_enrichment
230925500198,Automation,Automation,tagsAndSkills
230925500198,ISMS,ISMS,tagsAndSkills
230925500198,Information security,Information security,tagsAndSkills
230925500198,Consulting,Consulting,tagsAndSkills
230925500198,Management consulting,Management consulting,tagsAndSkills
230925500198,Vulnerability management,Vulnerability management,tagsAndSkills
230925500198,Continuous improvement,Continuous improvement,tagsAndSkills
230925500198,Stakeholder management,Stakeholder management,tagsAndSkills
230925035227,B2B Sales,B2B Sales,tagsAndSkills
230925035227,Strategic Account Management,Strategic Account Management,tagsAndSkills
230925035227,Key Account Management,Key Account Management,tagsAndSkills
230925035227,Digital Sales,Digital Sales,tagsAndSkills
230925035227,Enterprise Accounts,Enterprise Accounts,tagsAndSkills
230925035227,Ad Sales,Ad Sales,tagsAndSkills
230925035227,Space Selling,Space Selling,tagsAndSkills
230925035227,Enterprise Sales,Enterprise Sales,tagsAndSkills
230925026564,Performance Tuning & Optimisation,Performance Tuning & Optimisation,tagsAndSkills
230925026564,Snowflake Environment Management,Snowflake Environment Management,tagsAndSkills
230925026564,Snowflake Scripting & Automation,Snowflake Scripting & Automation,tagsAndSkills
230925026564,Azure Data Integration,Azure Data Integration,tagsAndSkills
230925026564,Compliance & Governance,Compliance & Governance,tagsAndSkills
230925026564,Secure Connectivity in Azure,Secure Connectivity in Azure,tagsAndSkills
230925026564,Access Control & Data Security,Access Control & Data Security,tagsAndSkills
230925026564,Monitoring & Troubleshooting,Monitoring & Troubleshooting,tagsAndSkills
230925025204,Credentialing,Credentialing,tagsAndSkills
230925025204,provider enrollement,Provider Enrollement,tagsAndSkills
230925025204,Enrollment,Enrollment,tagsAndSkills
230925025204,CAQH,CAQH,tagsAndSkills
230925025204,US Healthcare,US Healthcare,tagsAndSkills
230925025204,Providing,Providing,tagsAndSkills
230925025204,Healthcare,Healthcare,tagsAndSkills
230925024515,Sales,Sales,tagsAndSkills
230925024515,Life Insurance,Life Insurance,tagsAndSkills
230925024515,Banca,Banca,tagsAndSkills
230925024515,Alternate Channel,Alternate Channel,tagsAndSkills
230925024515,Banca Sales,Banca Sales,tagsAndSkills
230925024515,Cross Sales,Cross Sales,tagsAndSkills
230925024515,Bancassurance,Bancassurance,tagsAndSkills
230925024515,Direct Channel,Direct Channel,tagsAndSkills
230925021718,replication,Replication,tagsAndSkills
230925021718,database maintenance,Database Maintenance,tagsAndSkills
230925021718,database mirroring,Database Mirroring,tagsAndSkills
230925021718,sql server dba,Sql Server Dba,tagsAndSkills
230925021718,database administration,Database Administration,tagsAndSkills
230925021718,market analysis,Market Analysis,tagsAndSkills
230925021718,research,Research,tagsAndSkills
230925021718,sql server,Sql Server,tagsAndSkills
230925018285,Social Media Platforms,Social Media Platforms,tagsAndSkills
230925018285,Content Writing,Content Writing,tagsAndSkills
230925018285,Creative Writing,Creative Writing,tagsAndSkills
230925018285,Web Content Writing,Web Content Writing,tagsAndSkills
230925018285,Social Media Advertising,Social Media Advertising,tagsAndSkills
230925018285,Comment Writing,Comment Writing,tagsAndSkills
230925018285,Creative Content,Creative Content,tagsAndSkills
230925018285,Blog Writing,Blog Writing,tagsAndSkills
230925016320,documents,Documents,tagsAndSkills
230925016320,radiology,Radiology,tagsAndSkills
230925016320,regulatory,Regulatory,tagsAndSkills
230925016320,equipment calibration,Equipment Calibration,tagsAndSkills
230925016320,lab,Lab,tagsAndSkills
230925016320,tools,Tools,tagsAndSkills
230925016320,colour doppler,Colour Doppler,tagsAndSkills
230925016320,quality systems,Quality Systems,tagsAndSkills
230925014004,Ev,Ev,tagsAndSkills
230925014004,Electric Vehicle,Electric Vehicle,tagsAndSkills
230925014004,Dcdc Converter,Dcdc Converter,tagsAndSkills
230925014004,Acdc Converters,Acdc Converters,tagsAndSkills
230925014004,Automotive Product Development,Automotive Product Development,tagsAndSkills
230925014004,Dc-Dc,Dc-Dc,tagsAndSkills
230925014004,USB chargers,USB chargers,tagsAndSkills
230925014004,Automotive,Automotive,tagsAndSkills
230925014004,C++,C++,text_enrichment
230925013581,Consumer Electronics,Consumer Electronics,tagsAndSkills
230925013581,Home Appliances Design,Home Appliances Design,tagsAndSkills
230925013581,Non-Automotive Products,Non-Automotive Products,tagsAndSkills
230925013581,Creo,Creo,tagsAndSkills
230925013581,Plastic Design,Plastic Design,tagsAndSkills
230925013581,Electronics Enclosure Design,Electronics Enclosure Design,tagsAndSkills
230925013581,Coc,Coc,tagsAndSkills
230925013581,Consumer,Consumer,tagsAndSkills
230925013109,Legal Advice,Legal Advice,tagsAndSkills
230925013109,Litigation Matters,Litigation Matters,tagsAndSkills
230925013109,Vetting,Vetting,tagsAndSkills
230925013109,Real Estate Laws,Real Estate Laws,tagsAndSkills
230925013109,Drafting Agreements,Drafting Agreements,tagsAndSkills
230925013109,Land Laws,Land Laws,tagsAndSkills
230925013109,Legal Compliance,Legal Compliance,tagsAndSkills
230925013109,Property Laws,Property Laws,tagsAndSkills
230925010678,Production,Production,tagsAndSkills
230925010678,Assembly Line,Assembly Line,tagsAndSkills
230925010678,Electronics,Electronics,tagsAndSkills
230925010678,Manpower Handling,Manpower Handling,tagsAndSkills
230925010678,Assembly,Assembly,tagsAndSkills
230925010678,Production engineering,Production engineering,tagsAndSkills
230925010678,Line,Line,tagsAndSkills
230925010678,Ev,Ev,tagsAndSkills
230525032032,PLC PROGRAMMING,PLC PROGRAMMING,tagsAndSkills
230525032032,PLC PROGRAMMER,PLC PROGRAMMER,tagsAndSkills
230525032032,Plc Software,Plc Software,tagsAndSkills
230525032032,Software Programming,Software Programming,tagsAndSkills
230525032032,Software,Software,tagsAndSkills
230525032032,Control,Control,tagsAndSkills
230525032032,Programming,Programming,tagsAndSkills
230525032032,Program,Program,tagsAndSkills
220925028257,Data Center Engineer,Data Center Engineer,tagsAndSkills
220925028257,Data Center Operations,Data Center Operations,tagsAndSkills
220925028257,Data Center,Data Center,tagsAndSkills
220925028257,Operations,Operations,tagsAndSkills
220925028257,Data,Data,tagsAndSkills
220925028257,Center,Center,tagsAndSkills
220825019405,Project Management,Project Management,tagsAndSkills
220825019405,Site Supervision,Site Supervision,tagsAndSkills
220825019405,Vendor Management,Vendor Management,tagsAndSkills
220825019405,Team Leadership,Team Leadership,tagsAndSkills
220825019405,Leadership,Leadership,tagsAndSkills
220825019405,Team,Team,tagsAndSkills
220825019405,Supervision,Supervision,tagsAndSkills
220825019405,Installation,Installation,tagsAndSkills
220725028774,Sales,Sales,tagsAndSkills
220725028774,Tied Channel,Tied Channel,tagsAndSkills
220725028774,Banca,Banca,tagsAndSkills
220725028774,Agency Channel,Agency Channel,tagsAndSkills
220725028774,Alternate Channel,Alternate Channel,tagsAndSkills
220725028774,Life Insurance,Life Insurance,tagsAndSkills
220725028774,Broking,Broking,tagsAndSkills
220725028774,Banca Sales,Banca Sales,tagsAndSkills
190625026193,Bdm,Bdm,tagsAndSkills
190625026193,Marketing,Marketing,tagsAndSkills
190625026193,B2B Marketing,B2B Marketing,tagsAndSkills
190625026193,Seminars,Seminars,tagsAndSkills
190625026193,Marketing Management,Marketing Management,tagsAndSkills
190625026193,Bde,Bde,tagsAndSkills
190625026193,B2C Sales,B2C Sales,tagsAndSkills
190625026193,Institutional Sales,Institutional Sales,tagsAndSkills
180925028520,Vue.Js,Vue.Js,tagsAndSkills
180925028520,Redux,Redux,tagsAndSkills
180925028520,Frontend Development,Frontend Development,tagsAndSkills
180925028520,Javascript,Javascript,tagsAndSkills
180925028520,Vuetify,Vuetify,tagsAndSkills
180925028520,Cloud Platform,Cloud Platform,tagsAndSkills
180925028520,React.Js,React.Js,tagsAndSkills
180925028520,Nextjs,Nextjs,tagsAndSkills
180925017917,MR,MR,tagsAndSkills
180925017917,Otc Sales,Otc Sales,tagsAndSkills
180925017917,Pharmaceutical Sales,Pharmaceutical Sales,tagsAndSkills
180925017917,Sales,Sales,tagsAndSkills
180925017917,Medical,Medical,tagsAndSkills
180925017917,OTC,OTC,tagsAndSkills
180925017917,Pharmaceutical,Pharmaceutical,tagsAndSkills
180825022924,Java,Java,tagsAndSkills
180825022924,Rest Api,Rest Api,tagsAndSkills
180825022924,Springboot,Springboot,tagsAndSkills
180825022924,Microservices,Microservices,tagsAndSkills
180825022924,Java 8,Java 8,tagsAndSkills
180825022924,Design Patterns,Design Patterns,tagsAndSkills
180825022924,SQL,SQL,tagsAndSkills
180825022924,Rest,Rest,tagsAndSkills
180424009340,Safety Officer Activities,Safety Officer Activities,tagsAndSkills
180424009340,Industrial Safety,Industrial Safety,tagsAndSkills
180424009340,Safety Audit,Safety Audit,tagsAndSkills
180424009340,SAfety TRaining,SAfety TRaining,tagsAndSkills
180424009340,HIRA,HIRA,tagsAndSkills
180424009340,Work Permit System,Work Permit System,tagsAndSkills
180424009340,Risk Assessment,Risk Assessment,tagsAndSkills
